,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
220,2020-08-08,11806.056640625,11548.7841796875,11737.3251953125,11675.7392578125,17489608833.0,11675.7392578125,-0.006662100973708895
221,2020-08-09,12045.140625,11662.2568359375,11662.2568359375,11878.111328125,26114112569.0,11878.111328125,0.017332698670629254
222,2020-08-10,11932.7109375,11195.708984375,11881.6474609375,11410.525390625,27039782640.0,11410.525390625,-0.03936534391564839
223,2020-08-11,11748.396484375,11249.60546875,11404.5966796875,11584.9345703125,25064548486.0,11584.9345703125,0.015284938573538076
224,2020-08-12,11796.396484375,11216.8720703125,11588.4052734375,11784.1376953125,27522199497.0,11784.1376953125,0.017195015111304723
225,2020-08-13,12150.994140625,11685.455078125,11772.6591796875,11768.87109375,24237958589.0,11768.87109375,-0.0012955213149429268
226,2020-08-14,11963.203125,11768.697265625,11768.697265625,11865.6982421875,23354924400.0,11865.6982421875,0.008227394765919493
227,2020-08-15,11934.9013671875,11737.1884765625,11866.685546875,11892.8037109375,20583375490.0,11892.8037109375,0.0022843551383793237
228,2020-08-16,12359.056640625,11806.6962890625,11895.658203125,12254.40234375,28227687027.0,12254.40234375,0.03040482644811049
229,2020-08-17,12335.70703125,11954.525390625,12251.8955078125,11991.2333984375,26043227672.0,11991.2333984375,-0.021475461465219614
230,2020-08-18,12028.923828125,11687.3330078125,11990.884765625,11758.283203125,24502851117.0,11758.283203125,-0.019426708460436926
231,2020-08-19,11900.4111328125,11710.0634765625,11761.5,11878.3720703125,20175242945.0,11878.3720703125,0.01021312934149976
232,2020-08-20,11899.259765625,11564.9794921875,11878.0263671875,11592.4892578125,23762425999.0,11592.4892578125,-0.024067507803910648
233,2020-08-21,11689.4072265625,11448.8056640625,11585.4775390625,11681.8251953125,20224191306.0,11681.8251953125,0.007706363621583279
234,2020-08-22,11713.4296875,11559.9208984375,11679.6962890625,11664.84765625,18482062658.0,11664.84765625,-0.0014533293195752028
235,2020-08-23,11807.6318359375,11623.25,11663.689453125,11774.595703125,20681511755.0,11774.595703125,0.00940844236539995
236,2020-08-24,11778.2998046875,11189.8505859375,11773.5888671875,11366.134765625,26301509932.0,11366.134765625,-0.034690018052305094
237,2020-08-25,11530.052734375,11296.9931640625,11366.89453125,11488.36328125,22466660958.0,11488.36328125,0.010753745063331488
238,2020-08-26,11570.7861328125,11185.94140625,11485.6083984375,11323.3974609375,23240415076.0,11323.3974609375,-0.01435938403704018
239,2020-08-27,11545.615234375,11316.4228515625,11325.2958984375,11542.5,19807127588.0,11542.5,0.01934954061432026
240,2020-08-28,11585.640625,11466.29296875,11541.0546875,11506.865234375,17485597759.0,11506.865234375,-0.0030872658111327222
241,2020-08-29,11715.2646484375,11492.3818359375,11508.7138671875,11711.505859375,19760127945.0,11711.505859375,0.017784220187846422
242,2020-08-30,11768.876953125,11598.318359375,11713.306640625,11680.8203125,22285928250.0,11680.8203125,-0.0026201196706430174
243,2020-08-31,12067.0810546875,11601.12890625,11679.31640625,11970.478515625,27311555343.0,11970.478515625,0.024797762089964426
244,2020-09-01,11964.8232421875,11290.7939453125,11964.8232421875,11414.0341796875,28037405299.0,11414.0341796875,-0.04648471948812871
245,2020-09-02,11443.0224609375,10182.46484375,11407.19140625,10245.296875,31927261555.0,10245.296875,-0.10239476124641311
246,2020-09-03,10663.919921875,10207.9404296875,10230.365234375,10511.8134765625,29965130374.0,10511.8134765625,0.02601355576262887
247,2020-09-04,10581.5712890625,9946.67578125,10512.5302734375,10169.5673828125,44916565292.0,10169.5673828125,-0.03255823502891142
248,2020-09-05,10353.927734375,10056.8857421875,10167.216796875,10280.3515625,37071460174.0,10280.3515625,0.010893696409813414
249,2020-09-06,10399.1533203125,9916.4931640625,10280.998046875,10369.5634765625,33703098409.0,10369.5634765625,0.00867790498409815
250,2020-09-07,10414.775390625,9945.1103515625,10369.306640625,10131.5166015625,33430927462.0,10131.5166015625,-0.022956306264775628
251,2020-09-08,10350.54296875,10017.2509765625,10134.1513671875,10242.34765625,24128292755.0,10242.34765625,0.010939236349907233
252,2020-09-09,10503.912109375,10238.1357421875,10242.330078125,10363.138671875,54406443211.0,10363.138671875,0.011793293850096198
253,2020-09-10,10434.9228515625,10140.8369140625,10369.0283203125,10400.9150390625,45201121775.0,10400.9150390625,0.0036452631180188266
254,2020-09-11,10578.837890625,10292.38671875,10409.861328125,10442.1708984375,36750077324.0,10442.1708984375,0.003966560559340859
255,2020-09-12,10577.21484375,10224.330078125,10452.3994140625,10323.755859375,36506852789.0,10323.755859375,-0.011340078630605377
256,2020-09-13,10800.0107421875,10266.0087890625,10328.734375,10680.837890625,35453581940.0,10680.837890625,0.0345883839286778
257,2020-09-14,10938.6318359375,10656.4599609375,10677.7548828125,10796.951171875,32509451925.0,10796.951171875,0.010871177190313608
258,2020-09-15,11100.1240234375,10704.884765625,10797.76171875,10974.9052734375,30769986455.0,10974.9052734375,0.01648188444401355
259,2020-09-16,11037.4208984375,10774.6279296875,10973.251953125,10948.990234375,38151810523.0,10948.990234375,-0.0023612995663134795
260,2020-09-17,11034.908203125,10829.6572265625,10951.8203125,10944.5859375,26341903912.0,10944.5859375,-0.00040225598714782596
261,2020-09-18,11134.0927734375,10909.6181640625,10933.7529296875,11094.3466796875,22764204008.0,11094.3466796875,0.013683545731443925
262,2020-09-19,11095.8701171875,10814.4775390625,11095.8701171875,10938.271484375,24699523788.0,10938.271484375,-0.014067993350005525
263,2020-09-20,10988.3046875,10380.2607421875,10934.92578125,10462.259765625,28884999244.0,10462.259765625,-0.04351800185522625
264,2020-09-21,10568.0771484375,10382.7265625,10459.6240234375,10538.4599609375,23621787804.0,10538.4599609375,0.0072833400259153525
265,2020-09-22,10637.84765625,10185.7744140625,10539.45703125,10225.8642578125,22986733997.0,10225.8642578125,-0.029662370430184937
266,2020-09-23,10765.794921875,10215.205078125,10227.4794921875,10745.548828125,23017536742.0,10745.548828125,0.050820601292009604
267,2020-09-24,10757.548828125,10594.0478515625,10747.47265625,10702.2900390625,21232549821.0,10702.2900390625,-0.004025740309259618
268,2020-09-25,10778.5,10682.08203125,10702.2373046875,10754.4375,18105012128.0,10754.4375,0.004872551645224155
269,2020-09-26,10804.732421875,10643.4580078125,10752.939453125,10774.4267578125,18016880214.0,10774.4267578125,0.00185869858953569
270,2020-09-27,10949.123046875,10716.6767578125,10771.6416015625,10721.3271484375,22720365389.0,10721.3271484375,-0.004928300184183554
271,2020-09-28,10858.939453125,10665.3447265625,10712.462890625,10848.830078125,20459870042.0,10848.830078125,0.011892457708100324
272,2020-09-29,10856.5283203125,10689.6708984375,10845.4111328125,10787.6181640625,20759622010.0,10787.6181640625,-0.005642259453019216
273,2020-09-30,10915.84375,10493.552734375,10785.0107421875,10623.330078125,27178227816.0,10623.330078125,-0.015229319710703515
274,2020-10-01,10662.8134765625,10440.3115234375,10624.390625,10585.1640625,23127839259.0,10585.1640625,-0.0035926602434758204
275,2020-10-02,10614.091796875,10527.978515625,10583.806640625,10565.4931640625,17094010304.0,10565.4931640625,-0.0018583461079444419
276,2020-10-03,10700.791015625,10531.3427734375,10567.919921875,10684.4287109375,17546792792.0,10684.4287109375,0.011256980154939367
277,2020-10-04,10804.0009765625,10646.443359375,10688.0341796875,10804.0009765625,19385191766.0,10804.0009765625,0.011191264302469861
278,2020-10-05,10803.4560546875,10565.197265625,10799.7783203125,10621.6640625,22264958686.0,10621.6640625,-0.016876795407372636
279,2020-10-06,10687.2685546875,10591.9638671875,10619.8037109375,10679.13671875,17634388529.0,10679.13671875,0.005410890036798399
280,2020-10-07,10939.7998046875,10569.8232421875,10677.625,10923.6279296875,21962121001.0,10923.6279296875,0.022894286062302482
281,2020-10-09,11442.2109375,11056.9404296875,11059.142578125,11296.361328125,22877978588.0,11296.361328125,0.03412175889152258
282,2020-10-10,11428.8134765625,11288.6279296875,11296.08203125,11384.181640625,19968627060.0,11384.181640625,0.0077742124166433335
283,2020-10-13,11539.9775390625,11307.8310546875,11429.0478515625,11429.5068359375,24103426719.0,11429.5068359375,0.003981418844438922
284,2020-10-14,11569.9140625,11303.603515625,11426.6025390625,11495.349609375,24487233058.0,11495.349609375,0.005760771167350187
285,2020-10-15,11540.0615234375,11223.0126953125,11502.828125,11322.123046875,25635480772.0,11322.123046875,-0.01506927308750361
286,2020-10-16,11386.26171875,11285.345703125,11322.123046875,11358.1015625,19130430174.0,11358.1015625,0.0031777181254826203
287,2020-10-17,11483.359375,11347.578125,11355.982421875,11483.359375,18283314340.0,11483.359375,0.011028058853915557
288,2020-10-18,11799.0927734375,11408.2900390625,11495.0380859375,11742.037109375,23860769928.0,11742.037109375,0.02252631185070797
289,2020-10-19,11999.91796875,11681.48046875,11745.974609375,11916.3349609375,30915821592.0,11916.3349609375,0.014843919324981414
290,2020-10-20,13184.56640625,11900.9287109375,11913.0771484375,12823.689453125,43414712626.0,12823.689453125,0.07614375520341321
291,2020-10-21,13161.59375,12717.09375,12801.6357421875,12965.8916015625,34729759598.0,12965.8916015625,0.011089019970212055
292,2020-10-22,13015.9619140625,12752.6474609375,12971.548828125,12931.5390625,28974975003.0,12931.5390625,-0.0026494544392426933
293,2020-10-23,13145.06640625,12885.7470703125,12931.57421875,13108.0625,24542317940.0,13108.0625,0.0136506131750318
294,2020-10-24,13329.18359375,12910.0615234375,13108.0634765625,13031.173828125,24406920575.0,13031.173828125,-0.0058657541398662305
295,2020-10-26,13225.2978515625,12822.3828125,13031.201171875,13075.248046875,29461458313.0,13075.248046875,0.003382214014740148
296,2020-10-27,13759.6689453125,13060.837890625,13075.2421875,13654.21875,33749878156.0,13654.21875,0.04427990207523247
297,2020-10-28,13837.6953125,12932.2509765625,13654.21484375,13271.28515625,35867318895.0,13271.28515625,-0.02804507535445777
298,2020-10-29,13612.0478515625,12980.0595703125,13271.298828125,13437.8828125,56499499598.0,13437.8828125,0.012553242153156674
299,2020-10-30,13651.5166015625,13136.1982421875,13437.8740234375,13546.5224609375,30581485201.0,13546.5224609375,0.00808458072996765
300,2020-10-31,14028.2138671875,13457.5302734375,13546.5322265625,13780.9951171875,30306464719.0,13780.9951171875,0.01730869726353168
301,2020-11-01,13862.033203125,13628.3779296875,13780.9951171875,13737.109375,24453857900.0,13737.109375,-0.003184511845067406
302,2020-11-02,13808.3232421875,13243.16015625,13737.0322265625,13550.4892578125,30771455468.0,13550.4892578125,-0.013585108198026608
303,2020-11-03,13984.9814453125,13325.44140625,13550.451171875,13950.30078125,29869951617.0,13950.30078125,0.02950532012761009
304,2020-11-04,14218.7666015625,13580.4716796875,13950.48828125,14133.70703125,35116364962.0,14133.70703125,0.013147117963686394
305,2020-11-05,15706.404296875,14102.0888671875,14133.7333984375,15579.8486328125,40856321439.0,15579.8486328125,0.10231863433740651
306,2020-11-06,15903.4375,15226.83984375,15579.7294921875,15565.880859375,39837841971.0,15565.880859375,-0.0008965281862933772
307,2020-11-07,15737.095703125,14423.203125,15565.880859375,14833.75390625,35024953706.0,14833.75390625,-0.0470340843373509
308,2020-11-08,15637.3203125,14744.1103515625,14833.75390625,15479.5673828125,26632075029.0,15479.5673828125,0.04353675277640923
309,2020-11-09,15785.13671875,14865.529296875,15479.595703125,15332.3154296875,34149115566.0,15332.3154296875,-0.009512665921690977
310,2020-11-10,15450.3291015625,15124.9599609375,15332.3505859375,15290.90234375,25574938143.0,15290.90234375,-0.0027010327388199418
311,2020-11-11,15916.2607421875,15290.0068359375,15290.9091796875,15701.33984375,29772374934.0,15701.33984375,0.02684194109497806
312,2020-11-12,16305.00390625,15534.771484375,15701.298828125,16276.34375,34175758344.0,16276.34375,0.03662132734990031
313,2020-11-13,16463.177734375,15992.15234375,16276.4404296875,16317.80859375,31599492172.0,16317.80859375,0.002547552717421464
314,2020-11-14,16317.80859375,15749.193359375,16317.80859375,16068.138671875,27481710135.0,16068.138671875,-0.015300456580341737
315,2020-11-15,16123.1103515625,15793.5341796875,16068.1396484375,15955.587890625,23653867583.0,15955.587890625,-0.007004593596581565
316,2020-11-16,16816.181640625,15880.7060546875,15955.5771484375,16716.111328125,31526766675.0,16716.111328125,0.04766502135260464
317,2020-11-17,17782.919921875,16564.544921875,16685.69140625,17645.40625,39006849170.0,17645.40625,0.05559276937282975
318,2020-11-18,18393.94921875,17352.90625,17645.19140625,17804.005859375,49064800278.0,17804.005859375,0.008988152900985202
319,2020-11-19,18119.546875,17382.5546875,17803.861328125,17817.08984375,36985055355.0,17817.08984375,0.0007348899162549216
320,2020-11-20,18773.2265625,17765.794921875,17817.083984375,18621.314453125,36992873940.0,18621.314453125,0.045137820846602006
321,2020-11-21,18936.62109375,18444.359375,18621.31640625,18642.232421875,39650210707.0,18642.232421875,0.0011233347035009
322,2020-11-22,18688.96875,17671.384765625,18642.232421875,18370.001953125,41280434226.0,18370.001953125,-0.014602889964538845
323,2020-11-23,18711.42578125,18000.796875,18370.017578125,18364.12109375,42741112308.0,18364.12109375,-0.000320133845930215
324,2020-11-24,19348.271484375,18128.65625,18365.015625,19107.46484375,51469565009.0,19107.46484375,0.040478046632625775
325,2020-11-25,19390.96484375,18581.146484375,19104.41015625,18732.12109375,43710357371.0,18732.12109375,-0.01964382784787766
326,2020-11-26,18866.28515625,16351.03515625,18729.83984375,17150.623046875,61396835737.0,17150.623046875,-0.08442706722639481
327,2020-11-27,17445.0234375,16526.423828125,17153.9140625,17108.40234375,38886494645.0,17108.40234375,-0.0024617591448197196
328,2020-11-28,17853.939453125,16910.65234375,17112.93359375,17717.4140625,32601040734.0,17717.4140625,0.03559722915754793
329,2020-11-29,18283.62890625,17559.1171875,17719.634765625,18177.484375,31133957704.0,18177.484375,0.02596712538731971
330,2020-11-30,19749.263671875,18178.322265625,18178.322265625,19625.8359375,47728480399.0,19625.8359375,0.07967832801396635
331,2020-12-01,19845.974609375,18321.921875,19633.76953125,18802.998046875,49633658712.0,18802.998046875,-0.04192625951044282
332,2020-12-02,19308.330078125,18347.71875,18801.744140625,19201.091796875,37387697139.0,19201.091796875,0.021171823185194727
333,2020-12-03,19566.19140625,18925.78515625,19205.92578125,19445.3984375,31930317405.0,19445.3984375,0.012723580680175761
334,2020-12-04,19511.404296875,18697.193359375,19446.966796875,18699.765625,33872388058.0,18699.765625,-0.038344949058079725
335,2020-12-05,19160.44921875,18590.193359375,18698.384765625,19154.23046875,27242455064.0,19154.23046875,0.024303237423597412
336,2020-12-06,19390.5,18897.89453125,19154.1796875,19345.12109375,25293775714.0,19345.12109375,0.009965977245154134
337,2020-12-07,19411.828125,18931.142578125,19343.12890625,19191.630859375,26896357742.0,19191.630859375,-0.007934312410408761
338,2020-12-08,19283.478515625,18269.9453125,19191.529296875,18321.14453125,31692288756.0,18321.14453125,-0.0453576006387062
339,2020-12-09,18626.29296875,17935.546875,18320.884765625,18553.916015625,34420373071.0,18553.916015625,0.012705073309037251
340,2020-12-10,18553.298828125,17957.064453125,18553.298828125,18264.9921875,25547132265.0,18264.9921875,-0.015572121156616547
341,2020-12-11,18268.453125,17619.533203125,18263.9296875,18058.904296875,27919640985.0,18058.904296875,-0.011283218109780502
342,2020-12-12,18919.55078125,18046.041015625,18051.3203125,18803.65625,21752580802.0,18803.65625,0.041240151721379625
343,2020-12-13,19381.53515625,18734.33203125,18806.765625,19142.3828125,25450468637.0,19142.3828125,0.018013866983980886
344,2020-12-14,19305.099609375,19012.708984375,19144.4921875,19246.64453125,22473997681.0,19246.64453125,0.005446642655266398
345,2020-12-15,19525.0078125,19079.841796875,19246.919921875,19417.076171875,26741982541.0,19417.076171875,0.008855135259981495
346,2020-12-16,21458.908203125,19298.31640625,19418.818359375,21310.59765625,44409011479.0,21310.59765625,0.09751836309514528
347,2020-12-17,23642.66015625,21234.67578125,21308.3515625,22805.162109375,71378606374.0,22805.162109375,0.07013245133867341
348,2020-12-18,23238.6015625,22399.8125,22806.796875,23137.9609375,40387896275.0,23137.9609375,0.014593135822884129
349,2020-12-19,24085.85546875,22826.47265625,23132.865234375,23869.83203125,38487546580.0,23869.83203125,0.03163075154837203
350,2020-12-20,24209.66015625,23147.7109375,23861.765625,23477.294921875,37844228422.0,23477.294921875,-0.01644490454985592
351,2020-12-21,24059.982421875,22159.3671875,23474.455078125,22803.08203125,45852713981.0,22803.08203125,-0.028717656479103182
352,2020-12-22,23789.90234375,22430.60546875,22794.0390625,23783.029296875,44171632681.0,23783.029296875,0.042974334095805755
353,2020-12-23,24024.490234375,22802.646484375,23781.974609375,23241.345703125,51146161904.0,23241.345703125,-0.022776055438033516
354,2020-12-24,23768.337890625,22777.59765625,23240.203125,23735.94921875,41080759713.0,23735.94921875,0.021281190940612982
355,2020-12-25,24710.1015625,23463.673828125,23733.5703125,24664.791015625,42068395846.0,24664.791015625,0.03913227940938091
356,2020-12-26,26718.0703125,24522.689453125,24677.015625,26437.037109375,48332647295.0,26437.037109375,0.07185327832809496
357,2020-12-27,28288.83984375,25922.76953125,26439.373046875,26272.294921875,66479895605.0,26272.294921875,-0.0062314920850786715
358,2020-12-28,27389.111328125,26207.640625,26280.822265625,27084.80859375,49056742893.0,27084.80859375,0.03092663485588698
359,2020-12-29,27370.720703125,25987.298828125,27081.810546875,27362.4375,45265946774.0,27362.4375,0.010250355112868093
360,2020-12-30,28937.740234375,27360.08984375,27360.08984375,28840.953125,51287442704.0,28840.953125,0.054034499850387885
361,2020-12-31,29244.876953125,28201.9921875,28841.57421875,29001.720703125,46754964848.0,29001.720703125,0.005574281038085438
362,2021-01-01,29600.626953125,28803.5859375,28994.009765625,29374.15234375,40730301359.0,29374.15234375,0.012841708408869223
363,2021-01-02,33155.1171875,29091.181640625,29376.455078125,32127.267578125,67865420765.0,32127.267578125,0.09372577639540935
364,2021-01-03,34608.55859375,32052.31640625,32129.408203125,32782.0234375,78665235202.0,32782.0234375,0.020380066800975483
365,2021-01-04,33440.21875,28722.755859375,32810.94921875,31971.9140625,81163475344.0,31971.9140625,-0.024712000360334718
366,2021-01-05,34437.58984375,30221.1875,31977.041015625,33992.4296875,67547324782.0,33992.4296875,0.06319658000613337
367,2021-01-06,36879.69921875,33514.03515625,34013.61328125,36824.36328125,75289433811.0,36824.36328125,0.08331071417326141
368,2021-01-07,40180.3671875,36491.19140625,36833.875,39371.04296875,84762141031.0,39371.04296875,0.0691574669750421
369,2021-01-08,41946.73828125,36838.63671875,39381.765625,40797.609375,88107519480.0,40797.609375,0.0362338992996023
370,2021-01-09,41436.3515625,38980.875,40788.640625,40254.546875,61984162837.0,40254.546875,-0.013311135341493308
371,2021-01-10,41420.19140625,35984.62890625,40254.21875,38356.44140625,79980747690.0,38356.44140625,-0.047152573214749416
372,2021-01-11,38346.53125,30549.599609375,38346.53125,35566.65625,123320567399.0,35566.65625,-0.07273315912449108
373,2021-01-12,36568.52734375,32697.9765625,35516.359375,33922.9609375,74773277909.0,33922.9609375,-0.046214502171538774
374,2021-01-13,37599.9609375,32584.66796875,33915.12109375,37316.359375,69364315979.0,37316.359375,0.10003249550509552
375,2021-01-14,39966.40625,36868.5625,37325.109375,39187.328125,63615990033.0,39187.328125,0.050138030111625875
376,2021-01-15,39577.7109375,34659.58984375,39156.70703125,36825.3671875,67760757881.0,36825.3671875,-0.06027358971670127
377,2021-01-16,37864.3671875,35633.5546875,36821.6484375,36178.140625,57706187875.0,36178.140625,-0.017575563040677422
378,2021-01-17,36722.3515625,34069.3203125,36163.6484375,35791.27734375,52359854336.0,35791.27734375,-0.010693288117263444
379,2021-01-18,37299.28515625,34883.84375,35792.23828125,36630.07421875,49511702429.0,36630.07421875,0.023435790428599335
380,2021-01-19,37755.890625,36069.8046875,36642.234375,36069.8046875,57244195486.0,36069.8046875,-0.015295342507474663
381,2021-01-20,36378.328125,33570.4765625,36050.11328125,35547.75,66834573161.0,35547.75,-0.014473454791977813
382,2021-01-21,35552.6796875,30250.75,35549.3984375,30825.69921875,75643067688.0,30825.69921875,-0.1328368400602007
383,2021-01-22,33811.8515625,28953.373046875,30817.625,33005.76171875,77207272511.0,33005.76171875,0.07072224005462169
384,2021-01-23,33360.9765625,31493.16015625,32985.7578125,32067.642578125,48354737975.0,32067.642578125,-0.02842289017956734
385,2021-01-24,32944.0078125,31106.685546875,32064.376953125,32289.37890625,48643830599.0,32289.37890625,0.006914643868341619
386,2021-01-25,34802.7421875,32087.787109375,32285.798828125,32366.392578125,59897054838.0,32366.392578125,0.0023851084933719235
387,2021-01-26,32794.55078125,31030.265625,32358.61328125,32569.849609375,60255421470.0,32569.849609375,0.006286058316783416
388,2021-01-27,32564.029296875,29367.138671875,32564.029296875,30432.546875,62576762015.0,30432.546875,-0.06562212475675022
389,2021-01-28,31891.30078125,30023.20703125,30441.041015625,31649.60546875,78948162368.0,31649.60546875,0.039992005885968185
390,2021-01-29,38406.26171875,32064.814453125,34318.671875,34316.38671875,117894572511.0,34316.38671875,0.08425954164367422
391,2021-01-30,34834.70703125,32940.1875,34295.93359375,34269.5234375,65141828798.0,34269.5234375,-0.0013656239986477026
392,2021-01-31,34288.33203125,32270.17578125,34270.87890625,33114.359375,52754542671.0,33114.359375,-0.03370820328466961
393,2021-02-01,34638.21484375,32384.228515625,33114.578125,33537.17578125,61400400660.0,33537.17578125,0.012768370405776608
394,2021-02-02,35896.8828125,33489.21875,33533.19921875,35510.2890625,63088585433.0,35510.2890625,0.05883361479570781
395,2021-02-03,37480.1875,35443.984375,35510.8203125,37472.08984375,61166818159.0,37472.08984375,0.055245981743407446
396,2021-02-04,38592.17578125,36317.5,37475.10546875,36926.06640625,68838074392.0,36926.06640625,-0.014571470120209207
397,2021-02-05,38225.90625,36658.76171875,36931.546875,38144.30859375,58598066402.0,38144.30859375,0.032991388091470286
398,2021-02-06,40846.546875,38138.38671875,38138.38671875,39266.01171875,71326033653.0,39266.01171875,0.029406828078771152
399,2021-02-07,39621.8359375,37446.15234375,39250.19140625,38903.44140625,65500641143.0,38903.44140625,-0.009233693380855112
400,2021-02-08,46203.9296875,38076.32421875,38886.828125,46196.46484375,101467222687.0,46196.46484375,0.18746473766529936
401,2021-02-09,48003.72265625,45166.9609375,46184.9921875,46481.10546875,91809846886.0,46481.10546875,0.006161523959955284
402,2021-02-10,47145.56640625,43881.15234375,46469.76171875,44918.18359375,87301089896.0,44918.18359375,-0.03362488605290981
403,2021-02-11,48463.46875,44187.76171875,44898.7109375,47909.33203125,81388911810.0,47909.33203125,0.0665910372634968
404,2021-02-12,48745.734375,46424.9765625,47877.03515625,47504.8515625,76555041196.0,47504.8515625,-0.008442623839676311
405,2021-02-13,48047.74609375,46392.28125,47491.203125,47105.515625,70250456155.0,47105.515625,-0.008406213773231364
406,2021-02-14,49487.640625,47114.5078125,47114.5078125,48717.2890625,71248675228.0,48717.2890625,0.03421623595697554
407,2021-02-15,48875.5703125,46347.4765625,48696.53515625,47945.05859375,77069903166.0,47945.05859375,-0.01585126109458379
408,2021-02-16,50341.1015625,47201.3046875,47944.45703125,49199.87109375,77049582886.0,49199.87109375,0.026171883752032166
409,2021-02-17,52533.9140625,49072.37890625,49207.27734375,52149.0078125,80820545404.0,52149.0078125,0.05994196027730325
410,2021-02-18,52474.10546875,51015.765625,52140.97265625,51679.796875,52054723579.0,51679.796875,-0.008997504596578998
411,2021-02-19,56113.65234375,50937.27734375,51675.98046875,55888.1328125,63495496918.0,55888.1328125,0.08143096900475189
412,2021-02-20,57505.2265625,54626.55859375,55887.3359375,56099.51953125,68145460026.0,56099.51953125,0.0037823185014820293
413,2021-02-21,58330.5703125,55672.609375,56068.56640625,57539.9453125,51897585191.0,57539.9453125,0.025676258785917394
414,2021-02-22,57533.390625,48967.56640625,57532.73828125,54207.3203125,92052420332.0,54207.3203125,-0.05791845963531039
415,2021-02-23,54204.9296875,45290.58984375,54204.9296875,48824.42578125,106102492824.0,48824.42578125,-0.09930198541853996
416,2021-02-24,51290.13671875,47213.5,48835.0859375,49705.33203125,63695521388.0,49705.33203125,0.018042326886684945
417,2021-02-25,51948.96875,47093.8515625,49709.08203125,47093.8515625,54506565949.0,47093.8515625,-0.052539242009451814
418,2021-02-26,48370.78515625,44454.84375,47180.46484375,46339.76171875,350967941479.0,46339.76171875,-0.016012490351298148
419,2021-02-27,48253.26953125,45269.02734375,46344.7734375,46188.453125,45910946382.0,46188.453125,-0.003265200081699504
420,2021-02-28,46716.4296875,43241.6171875,46194.015625,45137.76953125,53443887451.0,45137.76953125,-0.022747754528746222
421,2021-03-01,49784.015625,45115.09375,45159.50390625,49631.2421875,53891300112.0,49631.2421875,0.09955017057586457
422,2021-03-02,50127.51171875,47228.84375,49612.10546875,48378.98828125,47530897720.0,48378.98828125,-0.025231161886280384
423,2021-03-03,52535.13671875,48274.3203125,48415.81640625,50538.2421875,53220811975.0,50538.2421875,0.04463205996986197
424,2021-03-04,51735.08984375,47656.9296875,50522.3046875,48561.16796875,52343816680.0,48561.16796875,-0.039120359814156846
425,2021-03-05,49396.4296875,46542.515625,48527.03125,48927.3046875,48625928883.0,48927.3046875,0.007539701660092213
426,2021-03-06,49147.21875,47257.52734375,48899.23046875,48912.3828125,34363564661.0,48912.3828125,-0.0003049805235605385
427,2021-03-07,51384.3671875,48918.6796875,48918.6796875,51206.69140625,43137459378.0,51206.69140625,0.046906498146797926
428,2021-03-08,52314.0703125,49506.0546875,51174.1171875,52246.5234375,48597428048.0,52246.5234375,0.020306565464276005
429,2021-03-09,54824.1171875,51981.83203125,52272.96875,54824.1171875,50912227385.0,54824.1171875,0.049335220420617
430,2021-03-10,57258.25390625,53290.890625,54824.01171875,56008.55078125,57295577614.0,56008.55078125,0.021604243798385436
431,2021-03-11,58091.0625,54484.59375,55963.1796875,57805.12109375,56772343595.0,57805.12109375,0.032076714848716215
432,2021-03-12,57996.62109375,55376.6484375,57821.21875,57332.08984375,55689944702.0,57332.08984375,-0.008183206626845796
433,2021-03-13,61683.86328125,56217.97265625,57343.37109375,61243.0859375,60669829814.0,61243.0859375,0.06821652767950437
434,2021-03-14,61597.91796875,59302.31640625,61221.1328125,59302.31640625,43901225564.0,59302.31640625,-0.031689610370558396
435,2021-03-15,60540.9921875,55393.1640625,59267.4296875,55907.19921875,66419369890.0,55907.19921875,-0.05725100456855314
436,2021-03-16,56833.1796875,53555.02734375,55840.78515625,56804.90234375,59749798599.0,56804.90234375,0.01605702194966918
437,2021-03-17,58969.81640625,54528.62890625,56825.828125,58870.89453125,60258313191.0,58870.89453125,0.036369962842253134
438,2021-03-18,60116.25,54253.578125,58893.078125,57858.921875,55746041000.0,57858.921875,-0.017189693893861602
439,2021-03-19,59498.375,56643.703125,57850.44140625,58346.65234375,49063873786.0,58346.65234375,0.008429650137686817
440,2021-03-20,60031.28515625,58213.296875,58332.26171875,58313.64453125,50361731222.0,58313.64453125,-0.0005657190459794625
441,2021-03-21,58767.8984375,56005.6171875,58309.9140625,57523.421875,51943414539.0,57523.421875,-0.013551247955811196
442,2021-03-22,58471.48046875,54288.15625,57517.890625,54529.14453125,56521454974.0,54529.14453125,-0.05205318540083803
443,2021-03-23,55985.44140625,53470.6953125,54511.66015625,54738.9453125,56435023914.0,54738.9453125,0.0038474981233158623
444,2021-03-24,57262.3828125,52514.33203125,54710.48828125,52774.265625,70567223787.0,52774.265625,-0.035891807492523076
445,2021-03-25,53392.38671875,50856.5703125,52726.74609375,51704.16015625,67999812841.0,51704.16015625,-0.020277031922222966
446,2021-03-26,55137.3125,51579.85546875,51683.01171875,55137.3125,56652197978.0,55137.3125,0.06639992475218648
447,2021-03-27,56568.21484375,54242.91015625,55137.56640625,55973.51171875,47266542233.0,55973.51171875,0.015165759461888806
448,2021-03-28,58342.09765625,55139.33984375,55947.8984375,57750.19921875,57625587027.0,57750.19921875,0.031741576425065476
449,2021-03-28,56610.3125,55071.11328125,55974.94140625,55950.74609375,47686580918.0,55950.74609375,-0.031159253982551927
